NGA,Longform.Name,PolityID,Variable,Value.From,Value.To,Date.From,Date.To,Date.Note,Comment,PolID Ascribed,Expert Review,References
Yemeni Coastal Plain,Rasulid Dynasty,ye_resulid_dyn,Polities involved in long-distance trade involving Precious metals,in_vijayanagara_emp,,1229,1453,Date span represents discussion of Rasulid rule in general terms.,Machado states that precious metals in the form of plate and coins were imported into South Asia from the Mamluk Kingdom in Egypy and Syria and the Rasulid Kingdom of Yemen (2022: 28).,Y,,https://www.zotero.org/groups/1051264/seshat_databank/items/IWZKGXVV/library
Yemeni Coastal Plain,Rasulid Dynasty,ye_resulid_dyn,Precious metals involved in trade with distant polities,inferred present,,1300,1400,Date span reflects discussion of the fourteenth century.,"Ray writes that fourteenth century gold and silver coins were found in India from Egypt, Iraq, Syria and Yemen, which she takes as evidence of long distance trade between the Sultanate and the Middle East (2019: 309).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Aniruddha/titleCreatorYear/items/2S5I44XU/item-list
Yemeni Coastal Plain,Rasulid Dynasty,ye_resulid_dyn,Polities involved in long-distance trade involving Precious metals,in_delhi_sultanate,,1300,1400,Date span reflects discussion of the fourteenth century.,"Ray writes that fourteenth century gold and silver coins were found in India from Egypt, Iraq, Syria and Yemen, which she takes as evidence of long distance trade between the Sultanate and the Middle East (2019: 309).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Aniruddha/titleCreatorYear/items/2S5I44XU/item-list
Latium,Republic of Venice III,it_venetian_rep_3,Textiles involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Manufactured goods involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Specialty luxury items involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Textiles involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Manufactured goods involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Specialty luxury items involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Textiles,eg_mamluk_sultanate_1,,1343,1348,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving manufactured goods,eg_mamluk_sultanate_1,,1343,1348,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Specialty luxury items,eg_mamluk_sultanate_1,,1343,1348,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Textiles,eg_mamluk_sultanate_2,,1348,1412,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving manufactured goods,eg_mamluk_sultanate_2,,1348,1412,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Specialty luxury items,eg_mamluk_sultanate_2,,1348,1412,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Textiles involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Manufactured goods involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Specialty luxury items involved in trade within polity,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Textiles involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Manufactured goods involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Specialty luxury items involved in trade with distant polities,present,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Textiles,eg_mamluk_sultanate_3,,1412,1517,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving manufactured goods,eg_mamluk_sultanate_3,,1412,1517,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Specialty luxury items,eg_mamluk_sultanate_3,,1412,1517,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Textiles,tr_ottoman_emirate,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving manufactured goods,tr_ottoman_emirate,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Latium,Republic of Venice III,it_venetian_rep_3,Polities involved in long-distance trade involving Specialty luxury items,tr_ottoman_emirate,,1343,1563,"Date span refers to period when the ban on trade with Muslims was lifted in Venice until end of the third Venetian Republic, re. discussion in text.","Howard discusses how Venice became a manufacturer of textiles, soap, paper and glass, and how trade with the Islamic world via Alexandria and Beirut maritime routes increased during the fourteenth and fifteenth centuries (2000: 15-16).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/2VMTPR43/library
Crete,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,285,394,Date span covers the Dominate period.,"Necipoglu describes cereals, vines and olive groves and the commercialisation of agriculture within the Byzantine economy, the focus of the chapter is tenth to fifteenth century Byzantium (2017: 439); expert review discussions with Johannes Preiser-Kapeller about the so-called 'triad' of Mediterranean agriculture highlighted that the dates for this could be expanded to include the entire Roman period: 'We would have to differentiate between the local and regional level, on which there was always exchange of agricultural products between neighbouring region, and the overregional exchange of bulk commodities like grain, which in the Roman period up to the 7 th century CE was largely state organized. After that time, the Eastern Roman (Byzantine) state still tried to supervise the trade especially in Constantinople, but transports were now largely privately organized' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/The%20Byzantine%20Economy%20and%20the%20Sea/titleCreatorYear/items/CGZIPZ8H/item-list
Crete,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,394,619,Date span reflects start of Dominate period until the Persian conquest of Egypt in 619.,"Discussions with expert Johannes Preiser-Kapeller highlighted Egypt and Tunisia as important parts of the Roman Empire which supplied grain internally. Preiser-Kapeller clarified this coding in email communication following an expert review meeting: 'Egypt became of source of grain for Rome after becoming a Roman province in 30 BCE; after the foundation of Constantinople in 324/330 CE, the grain from Egypt was redirected there and was the main source of supply for the city until the already-mentioned conquests of Egypt by the Persians in 619 (reconquest by the Eastern Roman Empire in 628) and finally by the Arabs in 642 CE.' (Email communicaton 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/28,
Crete,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Crete,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_2,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Crete,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_1,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Crete,Roman Empire - Dominate,tr_roman_dominate,Specialty luxury items involved in trade within polity,present,,-200,500,Dates are those given by Taelman in study (2023).,Taelman discusses the quarrying and distribution of marble throughout the Early Roman Empire until 500 CE and includes a map documenting this industry/evidence of trade (2023: 850).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Taelman/titleCreatorYear/items/AUBT5R3P/item-list
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,285,394,Date span covers the Dominate period.,"Necipoglu describes cereals, vines and olive groves and the commercialisation of agriculture within the Byzantine economy, the focus of the chapter is tenth to fifteenth century Byzantium (2017: 439); expert review discussions with Johannes Preiser-Kapeller about the so-called 'triad' of Mediterranean agriculture highlighted that the dates for this could be expanded to include the entire Roman period: 'We would have to differentiate between the local and regional level, on which there was always exchange of agricultural products between neighbouring region, and the overregional exchange of bulk commodities like grain, which in the Roman period up to the 7 th century CE was largely state organized. After that time, the Eastern Roman (Byzantine) state still tried to supervise the trade especially in Constantinople, but transports were now largely privately organized' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/The%20Byzantine%20Economy%20and%20the%20Sea/titleCreatorYear/items/CGZIPZ8H/item-list
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,394,619,Date span reflects start of Dominate period until the Persian conquest of Egypt in 619.,"Discussions with expert Johannes Preiser-Kapeller highlighted Egypt and Tunisia as important parts of the Roman Empire which supplied grain internally. Preiser-Kapeller clarified this coding in email communication following an expert review meeting: 'Egypt became of source of grain for Rome after becoming a Roman province in 30 BCE; after the foundation of Constantinople in 324/330 CE, the grain from Egypt was redirected there and was the main source of supply for the city until the already-mentioned conquests of Egypt by the Persians in 619 (reconquest by the Eastern Roman Empire in 628) and finally by the Arabs in 642 CE.' (Email communicaton 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/29,
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_2,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_1,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Konya Plain,Roman Empire - Dominate,tr_roman_dominate,Specialty luxury items involved in trade within polity,present,,-200,500,Dates are those given by Taelman in study (2023).,Taelman discusses the quarrying and distribution of marble throughout the Early Roman Empire until 500 CE and includes a map documenting this industry/evidence of trade (2023: 850).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Taelman/titleCreatorYear/items/AUBT5R3P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,285,394,Date span covers the Dominate period.,"Necipoglu describes cereals, vines and olive groves and the commercialisation of agriculture within the Byzantine economy, the focus of the chapter is tenth to fifteenth century Byzantium (2017: 439); expert review discussions with Johannes Preiser-Kapeller about the so-called 'triad' of Mediterranean agriculture highlighted that the dates for this could be expanded to include the entire Roman period: 'We would have to differentiate between the local and regional level, on which there was always exchange of agricultural products between neighbouring region, and the overregional exchange of bulk commodities like grain, which in the Roman period up to the 7 th century CE was largely state organized. After that time, the Eastern Roman (Byzantine) state still tried to supervise the trade especially in Constantinople, but transports were now largely privately organized' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/The%20Byzantine%20Economy%20and%20the%20Sea/titleCreatorYear/items/CGZIPZ8H/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,394,619,Date span reflects start of Dominate period until the Persian conquest of Egypt in 619.,"Discussions with expert Johannes Preiser-Kapeller highlighted Egypt and Tunisia as important parts of the Roman Empire which supplied grain internally. Preiser-Kapeller clarified this coding in email communication following an expert review meeting: 'Egypt became of source of grain for Rome after becoming a Roman province in 30 BCE; after the foundation of Constantinople in 324/330 CE, the grain from Egypt was redirected there and was the main source of supply for the city until the already-mentioned conquests of Egypt by the Persians in 619 (reconquest by the Eastern Roman Empire in 628) and finally by the Arabs in 642 CE.' (Email communicaton 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/30,
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman wines traded with India; subsequent discussion of Roman amphorae found in archaeological shipwrecks (Cobb 2015: 193-195).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman amphorae found in northwestern India indicating trade in wine (Cobb 2015: 193-196).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman amphorae found in northwestern India indicating trade in wine (Cobb 2015: 193-196).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,in_vakataka_k,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman wines traded with India; subsequent discussion of Roman amphorae found in archaeological shipwrecks (Cobb 2015: 193-195).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,af_kushan_emp,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman amphorae found in northwestern India indicating trade in wine (Cobb 2015: 193-196).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ir_sassanid_emp_1,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman amphorae found in northwestern India indicating trade in wine (Cobb 2015: 193-196).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Is long-distance trade in agricultural goods direct,inferred present,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman wines traded with India; subsequent discussion of Roman amphorae found in archaeological shipwrecks (Cobb 2015: 193-195).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Is long-distance trade in agricultural goods direct,inferred present,,1,500,"Date span is estimated and includes the dates of primary classical sources  (Curtius Rufus 8.9.30; Lucian, Nigrinus 5; Charition – POxy. 413), as well as the Tamil poem Purananuru.",Discussion of Roman amphorae found in northwestern India indicating trade in wine (Cobb 2015: 193-196).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Cobb/titleCreatorYear/items/UHC9U53P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Textiles involved in trade within polity,present,,301,301,"Date refers to that of the primary source, The Edict of Diocletian, but can be inferred that Chinese silk was imported earlier than this.","Description of Chinese heavy-woven silks being respun, bleached and dyed upon arrival in the Roman empire, inscriptions found near Rome indicate that women were working as specialised silk manufacturers and dealers of textiles and garments which were traded internally within the polity (McLaughlin 2000: 7-8).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/McLaughlin/titleCreatorYear/items/VQ95HCUS/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Specialty luxury items involved in trade within polity,present,,395,395,Date refers to a specific incident of Roman consuls wearing luxury garments made from Chinese silk.,"McLaughlin describes the evolving fashions of Roman emperors and members of the elite which included garments made from brightly coloured Chinese silks, the processing of the silk and tailoring was a specialist profession within the Roman empire, often involving women (McLaughin 2020: 7-19).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/McLaughlin/titleCreatorYear/items/VQ95HCUS/item-list
